week_ending_date,created_date,report_year,report_month,narrative,advanced_skim_milk_class_2_Price,butterfat_Price,nonfat_solids_Price,protein_Price,other_solids_Price,somatic_cell_adjustment_Rate,butter_monthly_avg_Price,nfdm_monthly_avg_Price,cheese_monthly_avg_Price,cheese_monthly_40p_Price,cheese_monthly_500p_Price,whey_monthly_avg_Price,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
02/24/2024,02/28/2024,2024,Feb,,9.99,3.1031,1.0343,1.2255,0.2738,0.00080,2.7339,1.2125,1.5947,1.6021,1.5586,0.4649,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/28/2024 13:05:37,2024,2024-FEB,class_3_skim_milk_Price,5.41,lmprs,
01/27/2024,01/31/2024,2024,Jan,,9.95,2.9765,1.0330,1.1265,0.2417,0.00076,2.6294,1.2112,1.5226,1.5260,1.4895,0.4338,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/31/2024 13:10:03,2024,2024-JAN,class_3_skim_milk_Price,4.92,lmprs,
12/30/2023,01/04/2024,2023,Dec,,9.78,2.9778,1.0144,1.4499,0.2242,0.00081,2.6305,1.1924,1.6234,1.6385,1.5813,0.4168,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/04/2024 13:04:47,2023,2023-DEC,class_3_skim_milk_Price,5.82,lmprs,
11/25/2023,11/29/2023,2023,Nov,,9.40,3.4608,1.0080,1.3238,0.1895,0.00087,3.0293,1.1860,1.7421,1.7511,1.7034,0.3831,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/29/2023 13:05:36,2023,2023-NOV,class_3_skim_milk_Price,5.22,lmprs,
10/28/2023,11/01/2023,2023,Oct,,9.25,3.7144,0.9781,1.0468,0.1243,0.00087,3.2387,1.1558,1.7390,1.8044,1.6502,0.3198,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/01/2023 13:05:20,2023,2023-OCT,class_3_skim_milk_Price,3.98,lmprs,
09/30/2023,10/04/2023,2023,Sep,,9.34,3.1264,0.9382,2.3027,0.0992,0.00097,2.7532,1.1155,1.9366,1.9895,1.8616,0.2954,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/04/2023 13:05:28,2023,2023-SEP,class_3_skim_milk_Price,7.72,lmprs,
08/26/2023,08/30/2023,2023,Aug,,9.65,3.0218,0.9599,2.0851,0.0648,0.00092,2.6668,1.1374,1.8349,1.8625,1.7764,0.2620,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/30/2023 13:05:53,2023,2023-AUG,class_3_skim_milk_Price,6.85,lmprs,
07/29/2023,08/02/2023,2023,Jul,,9.64,2.7986,0.9746,1.1991,0.0689,0.00074,2.4825,1.1522,1.4870,1.4614,1.4789,0.2660,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/02/2023 13:05:22,2023,2023-JUL,class_3_skim_milk_Price,4.12,lmprs,
06/24/2023,06/28/2023,2023,Jun,,9.48,2.7605,0.9896,1.5144,0.1266,0.00079,2.4510,1.1674,1.5724,1.5568,1.5561,0.3220,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/28/2023 13:06:22,2023,2023-JUN,class_3_skim_milk_Price,5.44,lmprs,
05/27/2023,06/01/2023,2023,May,,9.78,2.7572,0.9729,1.8002,0.1877,0.00083,2.4483,1.1505,1.6600,1.7277,1.5715,0.3813,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/01/2023 13:05:28,2023,2023-MAY,class_3_skim_milk_Price,6.69,lmprs,
04/29/2023,05/03/2023,2023,Apr,,10.07,2.7009,0.9774,2.5603,0.2479,0.00094,2.4018,1.1551,1.8775,1.9406,1.7942,0.4398,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/03/2023 13:06:24,2023,2023-APR,class_3_skim_milk_Price,9.40,lmprs,
04/01/2023,04/05/2023,2023,Mar,,10.30,2.7300,1.0154,2.4085,0.2338,0.00092,2.4258,1.1935,1.8399,1.9503,1.7188,0.4261,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/05/2023 13:05:21,2023,2023-MAR,class_3_skim_milk_Price,8.85,lmprs,
02/25/2023,03/01/2023,2023,Feb,,11.70,2.7178,1.0766,2.3650,0.2101,0.00091,2.4158,1.2553,1.8224,1.9874,1.6602,0.4031,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/01/2023 13:05:11,2023,2023-FEB,class_3_skim_milk_Price,8.57,lmprs,
01/28/2023,02/01/2023,2023,Jan,,12.32,2.7713,1.1864,2.8058,0.2343,0.00099,2.4599,1.3662,1.9767,2.1147,1.8226,0.4266,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/01/2023 13:04:20,2023,2023-JAN,class_3_skim_milk_Price,10.08,lmprs,
12/31/2022,01/05/2023,2022,Dec,,12.48,3.1539,1.2752,2.6568,0.2652,0.00103,2.7759,1.4559,2.0555,2.1594,1.9293,0.4566,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/05/2023 13:01:32,2022,2022-DEC,class_3_skim_milk_Price,9.80,lmprs,
11/26/2022,11/30/2022,2022,Nov,,13.31,3.3720,1.3233,2.5374,0.2837,0.00104,2.9560,1.5045,2.0897,2.0748,2.0744,0.4745,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/30/2022 13:08:10,2022,2022-NOV,class_3_skim_milk_Price,9.54,lmprs,
10/29/2022,11/02/2022,2022,Oct,,13.37,3.6567,1.4000,2.4512,0.2952,0.00108,3.1911,1.5819,2.1560,2.0453,2.2210,0.4857,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/02/2022 13:05:49,2022,2022-OCT,class_3_skim_milk_Price,9.34,lmprs,
10/01/2022,10/05/2022,2022,Sep,,14.52,3.5653,1.3984,1.8847,0.2998,0.00098,3.1156,1.5803,1.9503,1.8835,1.9830,0.4902,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/05/2022 13:05:11,2022,2022-SEP,class_3_skim_milk_Price,7.61,lmprs,
08/27/2022,08/31/2022,2022,Aug,,15.53,3.4001,1.4862,2.1417,0.3146,0.00099,2.9792,1.6690,1.9761,1.9484,1.9698,0.5045,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/31/2022 13:05:24,2022,2022-AUG,class_3_skim_milk_Price,8.50,lmprs,
07/30/2022,08/03/2022,2022,Jul,,15.42,3.3600,1.6160,2.9116,0.3596,0.00110,2.9461,1.8001,2.2019,2.1622,2.2054,0.5482,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/03/2022 13:07:36,2022,2022-JUL,class_3_skim_milk_Price,11.15,lmprs,
06/25/2022,06/29/2022,2022,Jun,,15.50,3.3323,1.6313,3.4173,0.4295,0.00117,2.9232,1.8156,2.3498,2.3214,2.3472,0.6161,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/29/2022 13:04:26,2022,2022-JUN,class_3_skim_milk_Price,13.13,lmprs,
05/28/2022,06/02/2022,2022,May,,15.52,3.1056,1.6253,3.8696,0.4857,0.00121,2.7360,1.8095,2.4161,2.3798,2.4187,0.6707,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/02/2022 13:04:58,2022,2022-MAY,class_3_skim_milk_Price,14.86,lmprs,
04/30/2022,05/04/2022,2022,Apr,,15.21,3.1461,1.6470,3.4239,0.5565,0.00115,2.7694,1.8314,2.2910,2.2759,2.2759,0.7394,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/04/2022 13:05:49,2022,2022-APR,class_3_skim_milk_Price,13.90,lmprs,
03/26/2022,03/30/2022,2022,Mar,,14.41,3.0935,1.6113,2.7182,0.6131,0.00103,2.7260,1.7954,2.0548,2.0748,2.0066,0.7943,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/30/2022 13:05:10,2022,2022-MAR,class_3_skim_milk_Price,12.04,lmprs,
02/26/2022,03/02/2022,2022,Feb,,13.67,3.0218,1.5450,2.3168,0.5983,0.00095,2.6668,1.7284,1.9068,1.9091,1.8746,0.7800,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/02/2022 13:02:51,2022,2022-FEB,class_3_skim_milk_Price,10.71,lmprs,
01/29/2022,02/02/2022,2022,Jan,,12.91,2.9567,1.4662,2.3563,0.5249,0.00095,2.6130,1.6488,1.8978,1.9787,1.7951,0.7087,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/02/2022 13:05:34,2022,2022-JAN,class_3_skim_milk_Price,10.40,lmprs,
01/01/2022,01/05/2022,2021,Dec,,12.22,2.2919,1.3655,2.5937,0.4532,0.00088,2.0641,1.5471,1.7542,1.8633,1.6263,0.6391,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/05/2022 13:26:36,2021,2021-DEC,class_3_skim_milk_Price,10.71,lmprs,
11/27/2021,12/01/2021,2021,Nov,,11.23,2.1541,1.2960,2.7536,0.3949,0.00088,1.9503,1.4769,1.7588,1.7605,1.7272,0.5825,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/01/2021 13:04:41,2021,2021-NOV,class_3_skim_milk_Price,10.87,lmprs,
10/30/2021,11/03/2021,2021,Oct,,10.63,1.9414,1.1801,3.0130,0.3560,0.00088,1.7746,1.3598,1.7698,1.8070,1.7011,0.5447,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/03/2021 13:05:14,2021,2021-OCT,class_3_skim_milk_Price,11.44,lmprs,
09/25/2021,09/29/2021,2021,Sep,,10.45,1.9388,1.1027,2.6010,0.3445,0.00082,1.7725,1.2816,1.6411,1.7761,1.4873,0.5336,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/29/2021 13:06:40,2021,2021-SEP,class_3_skim_milk_Price,10.10,lmprs,
08/28/2021,09/01/2021,2021,Aug,,10.37,1.8508,1.0872,2.4582,0.3735,0.00078,1.6998,1.2660,1.5680,1.6902,1.4371,0.5617,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/01/2021 13:04:00,2021,2021-AUG,class_3_skim_milk_Price,9.82,lmprs,
07/31/2021,08/04/2021,2021,Jul,,10.53,1.8996,1.0765,2.4957,0.4181,0.00080,1.7401,1.2552,1.5956,1.5948,1.5663,0.6050,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/04/2021 13:05:40,2021,2021-JUL,class_3_skim_milk_Price,10.20,lmprs,
06/26/2021,06/30/2021,2021,Jun,,10.12,1.9641,1.0908,2.5834,0.4579,0.00082,1.7934,1.2696,1.6439,1.6058,1.6506,0.6437,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/30/2021 13:04:48,2021,2021-JUN,class_3_skim_milk_Price,10.71,lmprs,
05/29/2021,06/03/2021,2021,May,,9.58,1.9851,1.0607,3.1307,0.4645,0.00091,1.8107,1.2392,1.8206,1.8072,1.8035,0.6501,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2021 13:06:19,2021,2021-MAY,class_3_skim_milk_Price,12.45,lmprs,
05/01/2021,05/05/2021,2021,Apr,,9.03,1.9496,0.9902,2.8136,0.4268,0.00086,1.7814,1.1680,1.7106,1.7918,1.6011,0.6135,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/05/2021 13:08:26,2021,2021-APR,class_3_skim_milk_Price,11.24,lmprs,
03/27/2021,03/31/2021,2021,Mar,,9.36,1.7176,0.9396,2.6954,0.3652,0.00080,1.5898,1.1169,1.5981,1.6695,1.5023,0.5537,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/31/2021 13:03:13,2021,2021-MAR,class_3_skim_milk_Price,10.51,lmprs,
02/27/2021,03/03/2021,2021,Feb,,9.27,1.4376,0.9391,2.9816,0.3161,0.00080,1.3586,1.1164,1.5954,1.6870,1.4841,0.5060,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/03/2021 13:04:40,2021,2021-FEB,class_3_skim_milk_Price,11.11,lmprs,
01/30/2021,02/03/2021,2021,Jan,,9.03,1.5541,0.9570,3.0355,0.2682,0.00083,1.4548,1.1345,1.6502,1.7171,1.5601,0.4595,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/03/2021 13:02:18,2021,2021-JAN,class_3_skim_milk_Price,10.99,lmprs,
12/26/2020,12/30/2020,2020,Dec,,8.91,1.5399,0.9180,3.0282,0.2245,0.00082,1.4431,1.0951,1.6433,1.7708,1.4944,0.4171,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/30/2020 13:03:18,2020,2020-DEC,class_3_skim_milk_Price,10.71,lmprs,
11/28/2020,12/02/2020,2020,Nov,,8.70,1.5553,0.9047,5.6226,0.1894,0.00123,1.4558,1.0816,2.4535,2.5808,2.2929,0.3830,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/02/2020 13:06:51,2020,2020-NOV,class_3_skim_milk_Price,18.55,lmprs,
10/31/2020,11/04/2020,2020,Oct,,8.15,1.6388,0.8902,5.0146,0.1534,0.00115,1.5248,1.0670,2.2921,2.5692,1.9640,0.3480,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/04/2020 12:56:06,2020,2020-OCT,class_3_skim_milk_Price,16.45,lmprs,
09/26/2020,09/30/2020,2020,Sep,,7.83,1.5932,0.8253,3.3935,0.1241,0.00089,1.4871,1.0014,1.7741,1.9496,1.5736,0.3196,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/30/2020 13:06:10,2020,2020-SEP,class_3_skim_milk_Price,11.25,lmprs,
08/29/2020,09/02/2020,2020,Aug,,7.82,1.6275,0.7862,4.4394,0.1387,0.00105,1.5154,0.9619,2.1099,2.2144,1.9817,0.3338,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/02/2020 13:07:48,2020,2020-AUG,class_3_skim_milk_Price,14.58,lmprs,
08/01/2020,08/05/2020,2020,Jul,,7.16,1.9583,0.7959,5.6294,0.1492,0.00129,1.7886,0.9717,2.5873,2.6978,2.4374,0.3440,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/05/2020 13:05:32,2020,2020-JUL,class_3_skim_milk_Price,18.33,lmprs,
06/27/2020,07/01/2020,2020,Jun,,6.69,1.8591,0.7354,4.5349,0.1696,0.00111,1.7067,0.9106,2.2152,2.2566,2.1482,0.3638,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/01/2020 13:06:28,2020,2020-JUN,class_3_skim_milk_Price,15.06,lmprs,
05/30/2020,06/03/2020,2020,May,,7.73,1.3756,0.6746,2.0918,0.1882,0.00065,1.3074,0.8492,1.2990,1.3049,1.2641,0.3818,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/03/2020 13:03:03,2020,2020-MAY,class_3_skim_milk_Price,7.59,lmprs,
04/25/2020,04/29/2020,2020,Apr,,9.55,1.3218,0.7795,2.4822,0.1793,0.00070,1.2630,0.9552,1.4026,1.5264,1.2744,0.3732,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/29/2020 13:03:20,2020,2020-APR,class_3_skim_milk_Price,8.75,lmprs,
03/28/2020,04/01/2020,2020,Mar,,10.38,1.9177,0.9387,2.8424,0.1810,0.00085,1.7551,1.1160,1.7091,1.8133,1.5761,0.3748,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/01/2020 13:04:59,2020,2020-MAR,class_3_skim_milk_Price,9.88,lmprs,
02/29/2020,03/04/2020,2020,Feb,,10.24,1.9813,1.0667,3.0309,0.1750,0.00089,1.8076,1.2453,1.7884,1.9467,1.6007,0.3690,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/04/2020 13:22:00,2020,2020-FEB,class_3_skim_milk_Price,10.43,lmprs,
02/01/2020,02/05/2020,2020,Jan,,9.98,2.1117,1.0665,2.9606,0.1417,0.00090,1.9153,1.2451,1.8092,1.8995,1.6869,0.3367,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/05/2020 13:07:49,2020,2020-JAN,class_3_skim_milk_Price,10.01,lmprs,
12/28/2019,01/02/2020,2019,Dec,,9.43,2.1952,1.0378,3.6515,0.1341,0.00103,1.9842,1.2161,2.0509,1.9363,2.1395,0.3293,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/02/2020 13:02:40,2019,2019-DEC,class_3_skim_milk_Price,12.11,lmprs,
11/30/2019,12/04/2019,2019,Nov,,9.02,2.3195,0.9763,3.9118,0.1112,0.00109,2.0869,1.1540,2.1723,2.0987,2.2280,0.3071,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/04/2019 13:05:21,2019,2019-NOV,class_3_skim_milk_Price,12.78,lmprs,
10/26/2019,10/30/2019,2019,Oct,,8.54,2.4031,0.9186,3.1700,0.1447,0.00098,2.1559,1.0957,1.9694,2.0569,1.8379,0.3396,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/30/2019 13:03:28,2019,2019-OCT,class_3_skim_milk_Price,10.68,lmprs,
09/28/2019,10/02/2019,2019,Sep,,8.46,2.4982,0.8753,2.8633,0.1758,0.00095,2.2344,1.0519,1.9053,1.9843,1.7913,0.3698,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/02/2019 13:08:22,2019,2019-SEP,class_3_skim_milk_Price,9.91,lmprs,
08/31/2019,09/05/2019,2019,Aug,,8.57,2.6574,0.8570,2.4453,0.1730,0.00091,2.3659,1.0335,1.8276,,,0.3671,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/05/2019 13:05:13,2019,2019-AUG,class_3_skim_milk_Price,8.60,lmprs,
07/27/2019,07/31/2019,2019,Jul,,8.48,2.6858,0.8628,2.4032,0.1689,0.00091,2.3893,1.0393,1.8238,,,0.3631,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/31/2019 13:05:14,2019,2019-JUL,class_3_skim_milk_Price,8.45,lmprs,
06/29/2019,07/03/2019,2019,Jun,,8.26,2.6579,0.8665,2.0046,0.1702,0.00085,2.3663,1.0431,1.6910,,,0.3643,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/03/2019 13:03:40,2019,2019-JUN,class_3_skim_milk_Price,7.22,lmprs,
06/01/2019,06/05/2019,2019,May,,7.72,2.5718,0.8386,2.1159,0.1847,0.00085,2.2952,1.0149,1.6974,,,0.3784,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/05/2019 13:05:15,2019,2019-MAY,class_3_skim_milk_Price,7.65,lmprs,
04/27/2019,05/01/2019,2019,Apr,,7.75,2.5375,0.7883,1.9890,0.1990,0.00082,2.2669,0.9641,1.6468,,,0.3923,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/01/2019 13:05:18,2019,2019-APR,class_3_skim_milk_Price,7.34,lmprs,
03/30/2019,04/03/2019,2019,Mar,,7.95,2.5461,0.7832,1.6303,0.2200,0.00077,2.2740,0.9589,1.5383,,,0.4127,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/03/2019 13:05:13,2019,2019-MAR,class_3_skim_milk_Price,6.35,lmprs,
02/23/2019,02/27/2019,2019,Feb,,7.50,2.5345,0.8041,1.1776,0.2631,0.00070,2.2644,0.9800,1.3940,,,0.4545,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/27/2019 13:05:35,2019,2019-FEB,class_3_skim_milk_Price,5.20,lmprs,
01/26/2019,01/30/2019,2019,Jan,,7.22,2.4981,0.7757,1.1927,0.2898,0.00069,2.2343,0.9513,1.3868,,,0.4805,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/30/2019 13:10:29,2019,2019-JAN,class_3_skim_milk_Price,5.41,lmprs,
12/29/2018,01/03/2019,2018,Dec,,7.12,2.5080,0.7269,1.1417,0.2775,0.00069,2.2425,0.9020,1.3742,,,0.4685,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/03/2019 13:05:53,2018,2018-DEC,class_3_skim_milk_Price,5.18,lmprs,
12/01/2018,12/05/2018,2018,Nov,,6.96,2.5385,0.7110,1.3419,0.2714,0.00072,2.2677,0.8860,1.4463,,,0.4626,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/05/2018 13:03:22,2018,2018-NOV,class_3_skim_milk_Price,5.76,lmprs,
10/27/2018,10/31/2018,2018,Oct,,6.81,2.5551,0.6990,1.7185,0.2553,0.00078,2.2814,0.8739,1.5686,,,0.4470,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/31/2018 13:14:21,2018,2018-OCT,class_3_skim_milk_Price,6.83,lmprs,
